ppm intensity peak
3.755360088 1.872420711 1
3.755909841 2.042928294 1
3.756459593 2.156825253 1
3.757009346 2.197251805 1
3.757559098 2.093150442 1
3.758108851 1.993629713 1
3.758658604 1.967053994 1
3.759208356 1.903811592 1
3.759758109 2.248300685 1
3.760307861 2.121256611 1
3.760857614 2.052885941 1
3.761407367 2.052885941 1
3.761957119 2.170376577 1
3.762506872 2.279351364 1
3.763056625 2.13979935 1
3.763606377 2.049608085 1
3.76415613 2.049608085 1
3.764705882 2.209121408 1
3.765255635 2.530035124 1
3.765805388 2.763343476 1
3.76635514 2.876013855 1
3.766904893 2.85861665 1
3.767454645 2.517955615 1
3.768004398 2.19086692 1
3.768554151 2.074970699 1
3.769103903 2.053623042 1
3.769653656 2.053623042 1
3.770203408 2.239073987 1
3.770753161 2.581368741 1
3.771302914 2.769337777 1
3.771852666 2.63563017 1
3.772402419 2.366247308 1
3.772952172 2.111738732 1
3.773501924 2.050951314 1
3.774051677 2.144658934 1
3.774601429 2.32678695 1
3.775151182 2.606541984 1
3.775700935 2.920326645 1
3.776250687 3.098407043 1
3.77680044 3.052221834 1
3.777350192 3.243211422 1
3.777899945 3.147985485 1
3.778449698 3.097572783 1
3.77899945 3.097572783 1
3.779549203 3.150620072 1
3.780098955 3.210033555 1
3.780648708 3.295700453 1
3.781198461 3.778075798 1
3.781748213 4.236068268 1
3.782297966 4.200161556 1
3.782847719 3.640718604 1
3.783397471 2.816894724 1
3.783947224 2.409239973 1
3.784496976 2.365138484 1
3.785046729 2.353040913 1
3.785596482 2.290560845 1
3.786146234 2.258813373 1
3.786695987 2.172335834 1
3.787245739 2.172335834 1
3.787795492 2.531501725 1
3.788345245 2.695926652 1
3.788894997 2.246550947 1
3.78944475 1.986923459 1
3.789994502 1.970749289 1
3.790544255 2.101574154 1
3.791094008 2.291082603 1
3.79164376 2.519248664 1
3.792193513 2.572515408 1
3.792743266 2.323957833 1
3.793293018 2.043712712 1
3.793842771 1.916455665 1
3.794392523 1.799298598 1
3.794942276 1.677016971 1
3.795492029 1.561727903 1
3.796041781 1.739389189 1
3.796591534 2.066827922 1
3.797141286 2.146490448 1
3.797691039 1.942168663 1
3.798240792 1.963755471 1
3.798790544 2.255007294 1
3.799340297 2.909864331 1
3.799890049 3.388505694 1
3.800439802 3.815949619 1
3.800989555 4.942610924 1
3.801539307 4.738658548 1
3.80208906 3.132550226 1
3.802638813 2.176681141 1
3.803188565 1.893478026 1
3.803738318 1.891353216 1
3.80428807 1.961535576 1
3.804837823 2.194234139 1
3.805387576 2.3806591 1
3.805937328 2.259248997 1
3.806487081 1.97312647 1
3.807036833 1.724754398 1
3.807586586 1.507383084 1
3.808136339 1.365249834 1
3.808686091 1.226562545 1
3.809235844 1.152035934 1
3.809785596 1.184214086 1
3.810335349 1.32858178 1
3.810885102 1.478699083 1
3.811434854 1.563678847 1
3.811984607 1.559345867 1
3.81253436 1.47189165 1
3.813084112 1.482431133 1
3.813633865 1.467459187 1
3.814183617 1.421103941 1
3.81473337 1.389947702 1
3.815283123 1.44846776 1
3.815832875 1.44846776 1
3.816382628 1.44846776 1
3.81693238 1.584360176 1
3.817482133 1.739631731 1
3.818031886 2.168614636 1
3.818581638 2.545429202 1
3.819131391 2.461039292 1
3.819681143 2.190316613 1
3.820230896 2.022225858 1
3.820780649 1.954331031 1
3.821330401 1.877605626 1
3.821880154 1.818837699 1
3.822429907 1.724211471 1
3.822979659 1.709239451 1
3.823529412 1.779739948 1
3.824079164 1.948286282 1
3.824628917 2.310809583 1
3.82517867 2.820738078 1
3.825728422 3.110179023 1
3.826278175 2.757215192 1
3.826827927 2.186463286 1
3.82737768 1.98723531 1
3.827927433 1.984443413 1
3.828477185 2.023464471 1
3.829026938 1.93216771 1
3.82957669 1.855234686 1
3.830126443 1.870949759 1
3.830676196 2.033517961 1
3.831225948 2.280112623 1
3.831775701 2.448444825 1
3.832325454 2.708523097 1
3.832875206 2.886465145 1
3.833424959 2.942962423 1
3.833974711 3.113959724 1
3.834524464 3.0023848 1
3.835074217 2.654534888 1
3.835623969 2.358991362 1
3.836173722 2.335816301 1
3.836723474 2.2685085 1
3.837273227 2.051816269 1
3.83782298 1.946703114 1
3.838372732 1.880133357 1
3.838922485 1.910615945 1
3.839472237 2.229709765 1
3.84002199 2.376456222 1
3.840571743 2.025771202 1
3.841121495 1.908808448 1
3.841671248 2.125629125 1
3.842221001 2.415814431 1
3.842770753 2.760981443 1
3.843320506 2.9581192 1
3.843870258 2.7508528 1
3.844420011 2.598801313 1
3.844969764 2.732770255 1
3.845519516 2.543437639 1
3.846069269 2.107272439 1
3.846619021 1.895094377 1
3.847168774 1.812385132 1
3.847718527 1.913386712 1
3.848268279 1.990298677 1
3.848818032 1.815008267 1
3.849367784 1.626863826 1
3.849917537 1.565419899 1
3.85046729 2.01645714 1
3.851017042 1.797011458 1
3.851566795 1.792013852 1
3.852116548 2.362386067 1
3.8526663 3.121383383 1
3.853216053 3.241723835 1
3.853765805 2.402695356 1
3.854315558 1.930538877 1
3.854865311 1.867138811 1
3.855415063 1.867138811 1
3.855964816 1.885846562 1
3.856514568 1.819339138 1
3.857064321 1.743233022 1
3.857614074 1.781204695 1
3.858163826 1.97127871 1
3.858713579 2.223370913 1
3.859263332 2.382244996 1
3.859813084 2.31742735 1
3.860362837 1.907908642 1
3.860912589 1.702795689 1
3.861462342 1.651037154 1
3.862012095 1.691279487 1
3.862561847 1.781993938 1
3.8631116 1.817633762 1
3.863661352 1.715623743 1
3.864211105 1.580974399 1
3.864760858 1.520246354 1
3.86531061 1.555034877 1
3.865860363 1.600459431 1
3.866410115 1.599543582 1
3.866959868 1.519105144 1
3.867509621 1.462962883 1
3.868059373 1.470961484 1
3.868609126 1.390994923 1
3.869158879 1.317467182 1
3.869708631 1.427631126 1
3.870258384 1.60756944 1
3.870808136 1.753971587 1
3.871357889 1.723775521 1
3.871907642 1.773774129 1
3.872457394 1.720573003 1
3.873007147 1.475232455 1
3.873556899 1.332920199 1
3.874106652 1.357192791 1
3.874656405 1.357192791 1
3.875206157 1.357192791 1
3.87575591 1.347520858 1
3.876305662 1.418697042 1
3.876855415 1.524071207 1
3.877405168 1.579963436 1
3.87795492 1.490026349 1
3.878504673 1.416513289 1
3.879054426 1.416513289 1
3.879604178 1.435270066 1
3.880153931 1.543491678 1
3.880703683 1.603270248 1
3.881253436 1.674061649 1
3.881803189 1.736088689 1
3.882352941 1.678736502 1
3.882902694 1.580109123 1
3.883452446 1.645556245 1
3.884002199 1.718667594 1
3.884551952 1.717871415 1
3.885101704 1.670626961 1
3.885651457 1.778100611 1
3.886201209 1.919136231 1
3.886750962 1.834012523 1
3.887300715 1.688415689 1
3.887850467 1.660785642 1
3.88840022 1.770828022 1
3.888949973 1.744832035 1
3.889499725 1.573651303 1
3.890049478 1.523015368 1
3.89059923 1.576872254 1
3.891148983 1.628796865 1
3.891698736 1.503953004 1
3.892248488 1.464507341 1
3.892798241 1.464507341 1
3.893347993 1.590360357 1
3.893897746 1.841685435 1
3.894447499 2.101974726 1
3.894997251 2.447038112 1
3.895547004 2.608664189 1
3.896096756 2.241238433 1
3.896646509 1.847204343 1
3.897196262 1.754576194 1
3.897746014 1.82077119 1
3.898295767 1.783861339 1
3.89884552 1.685854715 1
3.899395272 1.77240241 1
3.899945025 1.994516655 1
3.900494777 2.3131474 1
3.90104453 2.488492726 1
3.901594283 2.16855497 1
3.902144035 1.696926902 1
3.902693788 1.430789073 1
3.90324354 1.581509293 1
3.903793293 1.581509293 1
3.904343046 1.781322103 1
3.904892798 1.972805422 1
3.905442551 2.106404131 1
3.905992303 1.985947312 1
3.906542056 1.909547065 1
3.907091809 1.847266894 1
3.907641561 1.676022533 1
3.908191314 1.457988471 1
3.908741067 1.348131465 1
3.909290819 1.333560563 1
3.909840572 1.285196406 1
3.910390324 1.37051262 1
3.910940077 1.37051262 1
3.91148983 1.583895711 1
3.912039582 1.780726792 1
3.912589335 1.866965059 1
3.913139087 1.636756024 1
3.91368884 1.6527674 1
3.914238593 1.844287976 1
3.914788345 2.029096187 1
3.915338098 2.103889214 1
3.91588785 1.933658342 1
3.916437603 1.693597292 1
3.916987356 1.680221817 1
3.917537108 1.819946083 1
3.918086861 2.12237064 1
3.918636614 2.761717596 1
3.919186366 4.151560606 1
3.919736119 4.995610787 1
3.920285871 4.837208604 1
3.920835624 4.378872803 1
3.921385377 2.699518738 1
3.921935129 2.03313517 1
3.922484882 1.839078977 1
3.923034634 1.675417427 1
3.923584387 1.538001403 1
3.92413414 1.293872431 1
3.924683892 1.293872431 1
3.925233645 1.293872431 1
3.925783397 1.293872431 1
3.92633315 1.293872431 1
3.926882903 1.293872431 1
3.927432655 1.526529956 1
3.927982408 1.89575046 1
3.928532161 2.055817983 1
3.929081913 1.976957146 1
3.929631666 1.913372439 1
3.930181418 1.991598313 1
3.930731171 2.02402798 1
3.931280924 2.043356067 1
3.931830676 2.071197752 1
3.932380429 2.145582794 1
3.932930181 2.272115326 1
3.933479934 2.337047712 1
3.934029687 2.385219238 1
3.934579439 2.631264541 1
3.935129192 2.996823752 1
3.935678944 3.410568517 1
3.936228697 4.215860786 1
3.93677845 5.391539463 1
3.937328202 5.994519051 1
3.937877955 6.903422372 1
3.938427708 6.198812106 1
3.93897746 4.968135124 1
3.939527213 3.997708511 1
3.940076965 2.933062424 1
3.940626718 2.603071742 1
3.941176471 2.210625554 1
3.941726223 1.862782807 1
3.942275976 1.862782807 1
3.942825728 1.862782807 1
3.943375481 1.862782807 1
3.943925234 1.862782807 1
3.944474986 1.871242911 1
3.945024739 1.871242911 1
3.945574491 1.871242911 1
3.946124244 1.871242911 1
3.946673997 2.089076471 1
3.947223749 2.244062894 1
3.947773502 2.475629843 1
3.948323255 2.896368914 1
3.948873007 3.141398172 1
3.94942276 2.929219849 1
3.949972512 2.60728071 1
3.950522265 2.37538931 1
3.951072018 2.225574873 1
3.95162177 2.171808702 1
3.952171523 2.355255252 1
3.952721275 2.444152687 1
3.953271028 2.670950463 1
3.953820781 3.243802243 1
3.954370533 4.508259372 1
3.954920286 7.219723344 1
3.955470038 6.287324782 1
3.956019791 3.284425727 1
3.956569544 2.524037522 1
3.957119296 2.143776117 1
3.957669049 2.107106795 1
3.958218802 2.547381763 1
3.958768554 2.81149199 1
3.959318307 3.045983981 1
3.959868059 3.167284848 1
3.960417812 2.675829431 1
3.960967565 2.57950728 1
3.961517317 2.705851098 1
3.96206707 2.272806198 1
3.962616822 2.070111764 1
3.963166575 2.415700852 1
3.963716328 2.363368764 1
3.96426608 1.965139667 1
3.964815833 1.777352281 1
3.981308411 1.954785849 1
3.981858164 1.519095351 1
3.982407916 1.401502274 1
3.982957669 1.327460053 1
3.983507422 1.292919467 1
3.984057174 1.310258077 1
3.984606927 1.328780205 1
3.985156679 1.201744797 1
3.985706432 1.104602772 1
3.986256185 1.1540626 1
3.986805937 1.1540626 1
3.98735569 1.1540626 1
3.987905443 1.1540626 1
3.988455195 1.1540626 1
3.989004948 1.314154843 1
3.9895547 1.36898685 1
3.990104453 1.295049995 1
3.990654206 1.420261669 1
3.991203958 1.801072775 1
3.991753711 2.420757123 1
3.992303463 3.078197598 1
3.992853216 2.809277646 1
3.993402969 1.964428688 1
3.993952721 1.506144075 1
3.994502474 1.401368854 1
3.995052226 1.369228838 1
3.995601979 1.26243058 1
3.996151732 1.641428819 1
3.996701484 1.966741296 1
3.997251237 2.118966678 1
3.99780099 1.802738884 1
3.998350742 1.545770629 1
3.998900495 1.545770629 1
3.999450247 1.761623714 1
4 2.427155308 1
4.000549753 2.627254018 1
4.001099505 2.751395262 1
4.001649258 2.822348006 1
4.00219901 2.142118955 1
4.002748763 1.653656585 1
4.003298516 1.458169667 1
4.003848268 1.458169667 1
4.004398021 1.458169667 1
4.004947774 1.458169667 1
4.005497526 1.611264608 1
4.006047279 1.634703463 1
4.006597031 1.509862888 1
4.007146784 1.35493872 1
4.007696537 1.35493872 1
4.008246289 2.548387979 1
4.008796042 2.776456964 1
4.009345794 2.772793992 1
4.009895547 2.718634631 1
4.0104453 2.162184573 1
4.010995052 1.587891268 1
4.011544805 1.259195855 1
4.012094557 1.190482452 1
4.01264431 1.190482452 1
4.013194063 1.190482452 1
4.013743815 1.190482452 1
4.014293568 1.751432493 1
4.014843321 1.595991832 1
4.015393073 1.390003186 1
4.015942826 1.289765684 1
4.016492578 1.427321368 1
4.017042331 1.674721319 1
4.017592084 1.597133623 1
4.018141836 1.366336431 1
4.018691589 1.348155913 1
4.019241341 1.469561805 1
4.019791094 1.461656119 1
4.020340847 1.381366696 1
4.020890599 1.407556972 1
4.021440352 1.384956911 1
4.021990104 1.281730987 1
4.022539857 1.222167638 1
4.02308961 1.123559067 1
4.023639362 1.115476368 1
4.024189115 1.115476368 1
4.024738868 1.115476368 1
4.02528862 1.115476368 1
4.025838373 1.115476368 1
4.026388125 1.310689764 1
4.026937878 1.300077851 1
4.027487631 1.084479989 1
4.028037383 0.913585223 1
4.028587136 0.90254751 1
4.029136888 0.90254751 1
4.029686641 1.006711048 1
4.030236394 0.954820204 1
4.030786146 0.971055295 1
4.031335899 0.978215465 1
4.031885651 0.947463813 1
4.032435404 0.859941645 1
4.032985157 0.822137685 1
4.033534909 0.822137685 1
4.034084662 0.822137685 1
4.034634415 0.822137685 1
4.035184167 0.822137685 1
4.03573392 0.822137685 1
4.036283672 0.822137685 1
4.036833425 0.822137685 1
4.037383178 0.866652284 1
4.03793293 0.952748601 1
4.038482683 1.00124836 1
4.039032435 1.042126399 1
4.039582188 1.113327939 1
4.040131941 1.198634231 1
4.040681693 1.449378915 1
4.041231446 1.619913151 1
4.041781198 1.54301607 1
4.042330951 1.422983237 1
4.042880704 1.488493955 1
4.043430456 1.51338997 1
4.043980209 1.311900134 1
4.044529962 1.068994021 1
4.045079714 1.171806969 1
4.045629467 1.198105367 1
4.046179219 1.189907529 1
4.046728972 1.173005733 1
4.047278725 1.177716311 1
4.047828477 1.206934582 1
4.04837823 1.12560937 1
4.048927982 1.114726031 1
4.049477735 1.189945163 1
4.050027488 1.278308575 1
4.05057724 1.328103702 1
4.051126993 1.329732256 1
4.051676745 1.384626254 1
4.052226498 1.366612405 1
4.052776251 1.357334352 1
4.053326003 1.40330353 1
4.053875756 1.510534462 1
4.054425509 1.598050816 1
4.054975261 1.786217236 1
4.055525014 2.221639983 1
4.056074766 2.860143943 1
4.056624519 3.585367429 1
4.057174272 4.71452167 1
4.057724024 6.726778895 1
4.058273777 11.020122 1
4.058823529 21.30135871 1
4.059373282 39.94472026 1
4.059923035 61.72816858 1
4.060472787 70.55757715 1
4.06102254 62.37897127 1
4.061572292 38.81929936 1
4.062122045 19.7575245 1
4.062671798 9.251096518 1
4.06322155 5.571150884 1
4.063771303 4.007073624 1
4.064321056 3.042884428 1
4.064870808 2.370793223 1
4.065420561 1.895891443 1
4.065970313 1.621875499 1
4.066520066 1.391822686 1
4.067069819 1.272193739 1
4.067619571 1.175171636 1
4.068169324 1.08623652 1
4.068719076 1.085914673 1
4.069268829 1.171425373 1
4.069818582 1.171425373 1
4.070368334 1.171425373 1
4.070918087 1.210456642 1
4.071467839 1.1911265 1
4.072017592 1.111448738 1
4.072567345 1.058584758 1
4.073117097 0.990581287 1
4.07366685 0.952743497 1
4.074216603 0.91849897 1
4.074766355 0.881398251 1
4.075316108 0.860229672 1
4.07586586 0.866558354 1
4.076415613 0.930674389 1
4.076965366 1.037026799 1
4.077515118 1.095345881 1
4.078064871 1.081907173 1
4.078614623 1.048914759 1
4.079164376 1.076064372 1
4.079714129 1.145205293 1
4.080263881 1.147750343 1
4.080813634 1.098219362 1
4.081363386 1.087486258 1
4.081913139 1.049981665 1
4.082462892 0.890295924 1
4.083012644 0.722565241 1
4.083562397 0.604293534 1
4.08411215 0.573704678 1
4.084661902 0.542317451 1
4.085211655 0.601280248 1
4.085761407 0.584395593 1
4.08631116 0.5711461 1
4.086860913 0.589919765 1
4.087410665 0.621547031 1
4.087960418 0.630112458 1
4.08851017 0.595631424 1
4.089059923 0.53087907 1
4.089609676 0.50075777 1
4.090159428 0.506241535 1
4.090709181 0.485450561 1
4.091258933 0.485450561 1
4.091808686 0.477318728 1
4.092358439 0.541070985 1
4.092908191 0.535464756 1
4.093457944 0.619971211 1
4.094007697 0.702488153 1
4.094557449 0.774686883 1
4.095107202 0.792699273 1
4.095656954 0.789933351 1
4.096206707 0.798191882 1
4.09675646 0.729699092 1
4.097306212 0.674771929 1
4.097855965 0.61785896 1
4.098405717 0.596182224 1
4.09895547 0.596182224 1
4.099505223 0.596182224 1
4.100054975 0.596182224 1
4.100604728 0.66524314 1
4.10115448 0.66524314 1
4.101704233 0.965352329 1
4.102253986 1.571324995 1
4.102803738 1.891981063 1
4.103353491 1.152874899 1
4.103903244 0.74839099 1
4.104452996 0.686069222 1
4.105002749 0.656682883 1
4.105552501 0.656344366 1
4.106102254 0.705457773 1
4.106652007 0.849725711 1
4.107201759 1.050253241 1
4.107751512 1.20766085 1
4.108301264 1.637311891 1
4.108851017 2.229911745 1
4.10940077 1.785035274 1
4.109950522 1.227554036 1
4.110500275 1.044744807 1
4.111050027 0.984465495 1
4.11159978 0.999785162 1
4.112149533 0.923358447 1
4.112699285 0.811975241 1
4.113249038 0.757883964 1
4.113798791 0.75896419 1
4.114348543 0.742263243 1
4.114898296 0.788958787 1
4.115448048 0.821203314 1
4.115997801 0.876610017 1
4.116547554 0.8690235 1
4.117097306 0.824598578 1
4.117647059 0.846693927 1
4.118196811 0.933609249 1
4.118746564 0.966550487 1
4.119296317 0.86857671 1
4.119846069 0.943996798 1
4.120395822 1.109766682 1
4.120945574 1.141846556 1
4.121495327 1.050298836 1
4.12204508 1.051863634 1
4.122594832 1.017966043 1
4.123144585 0.833670359 1
4.123694338 0.6690417 1
4.12424409 0.651080452 1
4.124793843 0.651080452 1
4.125343595 0.79023241 1
4.125893348 0.825867472 1
4.126443101 0.865351337 1
4.126992853 0.877191982 1
4.127542606 0.840387924 1
4.128092358 0.804809465 1
4.128642111 0.804809465 1
4.129191864 0.804809465 1
4.129741616 0.845839495 1
4.130291369 0.862544769 1
4.130841121 0.701741204 1
4.131390874 0.602843853 1
4.131940627 0.557219651 1
4.132490379 0.5415735 1
4.133040132 0.566487672 1
4.133589885 0.571765896 1
4.134139637 0.56198423 1
4.13468939 0.532239018 1
4.135239142 0.493424566 1
4.135788895 0.448443496 1
4.136338648 0.448443496 1
4.1368884 0.537391513 1
4.137438153 0.609776635 1
4.137987905 0.600291026 1
4.138537658 0.540482528 1
4.139087411 0.531008297 1
4.139637163 0.531008297 1
4.140186916 0.531008297 1
4.140736668 0.558194578 1
4.141286421 0.651821374 1
4.141836174 0.832878944 1
4.142385926 1.142810436 1
4.142935679 1.501993575 1
4.143485432 1.332891877 1
4.144035184 0.833480393 1
4.144584937 0.601612041 1
4.145134689 0.55309961 1
4.145684442 0.625403604 1
4.146234195 0.650930469 1
4.146783947 1.228272645 1
4.1473337 0.948008995 1
4.147883452 0.785503327 1
4.148433205 0.746769342 1
4.148982958 0.743767241 1
4.14953271 0.784891886 1
4.150082463 0.797669475 1
4.150632216 0.77237521 1
4.151181968 0.71294563 1
4.151731721 0.707945276 1
4.152281473 0.847624449 1
4.152831226 0.951000574 1
4.153380979 0.911400958 1
4.153930731 0.77936907 1
4.154480484 0.697984079 1
4.155030236 0.668217286 1
4.155579989 0.667769902 1
4.156129742 0.691188805 1
4.156679494 0.742341517 1
4.157229247 0.856614706 1
4.157778999 0.979296917 1
4.158328752 1.257493228 1
4.158878505 1.519873302 1
4.159428257 1.472624624 1
4.15997801 1.171399159 1
4.160527763 0.832536446 1
4.161077515 0.650927448 1
4.161627268 0.629814562 1
4.16217702 0.654625776 1
4.162726773 0.654625776 1
4.163276526 0.654625776 1
4.163826278 0.661262314 1
4.164376031 0.661262314 1
4.164925783 0.686593562 1
4.165475536 0.746325975 1
4.166025289 0.798750636 1
4.166575041 1.339775105 1
4.167124794 1.523136777 1
4.167674546 1.372007649 1
4.168224299 1.052183122 1
4.168774052 0.886240558 1
4.169323804 0.886240558 1
4.169873557 0.912320402 1
4.17042331 0.912320402 1
4.170973062 0.912320402 1
4.171522815 0.912320402 1
4.172072567 0.995268101 1
4.17262232 1.08564355 1
4.173172073 1.139031617 1
4.173721825 1.113470804 1
4.174271578 1.073849099 1
4.17482133 0.993746325 1
4.175371083 0.837924756 1
4.175920836 0.779042164 1
4.176470588 0.855190387 1
4.177020341 0.981460413 1
4.177570093 0.963452408 1
4.178119846 1.095932445 1
4.178669599 1.336534159 1
4.179219351 1.592279438 1
4.179769104 1.822795795 1
4.180318857 1.935753522 1
4.180868609 1.846560411 1
4.181418362 1.715469228 1
4.181968114 1.628603509 1
4.182517867 1.44203184 1
4.18306762 1.190998195 1
4.183617372 1.036091889 1
4.184167125 0.983141736 1
4.184716877 1.286831689 1
4.18526663 1.325463796 1
4.185816383 1.243752226 1
4.186366135 1.111010447 1
4.186915888 1.179408831 1
4.18746564 1.308073394 1
4.188015393 1.372318236 1
4.188565146 1.310609469 1
4.189114898 1.140122498 1
4.189664651 0.913353698 1
4.190214404 0.750321508 1
4.190764156 0.68967202 1
4.191313909 0.622957813 1
4.191863661 0.622957813 1
4.192413414 0.622957813 1
4.192963167 0.622957813 1
4.193512919 0.636727012 1
4.194062672 0.636727012 1
4.194612424 0.734220893 1
4.195162177 0.867003738 1
4.19571193 1.084610772 1
4.196261682 1.245770121 1
4.196811435 1.312202553 1
4.197361187 1.29369786 1
4.19791094 1.086928848 1
4.198460693 0.772724938 1
4.199010445 0.57377235 1
4.199560198 0.487844521 1
4.200109951 0.449485991 1
4.200659703 0.431905219 1
4.201209456 0.615184608 1
4.201759208 0.815255488 1
4.202308961 0.848546962 1
4.202858714 0.828060799 1
4.203408466 0.729529525 1
4.203958219 0.590776737 1
4.204507971 0.48050775 1
4.205057724 0.44182116 1
4.205607477 0.372411471 1
4.206157229 0.354413403 1
4.206706982 0.306129974 1
4.207256734 0.281261601 1
4.207806487 0.276212578 1
4.20835624 0.297527894 1
4.208905992 0.293036134 1
4.209455745 0.273543941 1
4.210005498 0.273543941 1
4.21055525 0.29640779 1
4.211105003 0.29640779 1
4.211654755 0.324943402 1
4.212204508 0.297514788 1
4.212754261 0.289500555 1
4.213304013 0.297591396 1
4.213853766 0.30606742 1
4.214403518 0.339474552 1
4.214953271 0.365290112 1
4.215503024 0.408938842 1
4.216052776 0.368614301 1
4.216602529 0.368356225 1
4.217152281 0.374270347 1
4.217702034 0.404230126 1
4.218251787 0.470225541 1
4.218801539 0.616593871 1
4.219351292 0.650756291 1
4.219901045 0.528798227 1
4.220450797 0.41777801 1
4.22100055 0.386794468 1
4.221550302 0.38789399 1
4.222100055 0.363966775 1
4.222649808 0.325038115 1
4.22319956 0.324228509 1
4.223749313 0.324228509 1
4.224299065 0.324228509 1
4.224848818 0.301983673 1
4.225398571 0.301983673 1
4.225948323 0.301983673 1
4.226498076 0.30375 1
4.227047828 0.294188095 1
4.227597581 0.303890764 1
4.228147334 0.303890764 1
4.228697086 0.314417234 1
4.229246839 0.357072942 1
4.229796592 0.335045439 1
4.230346344 0.339941685 1
4.230896097 0.367012543 1
4.231445849 0.348399862 1
4.231995602 0.327659988 1
4.232545355 0.345721227 1
4.233095107 0.433083549 1
4.23364486 0.528569166 1
4.234194612 0.502793826 1
4.234744365 0.41986305 1
4.235294118 0.390438542 1
4.23584387 0.358005345 1
4.236393623 0.329174224 1
4.236943375 0.331426565 1
4.237493128 0.309126061 1
4.238042881 0.289314475 1
4.238592633 0.291731709 1
4.239142386 0.306971368 1
4.239692139 0.283145935 1
4.240241891 0.2585846 1
4.240791644 0.233762589 1
4.241341396 0.223370214 1
4.241891149 0.237948566 1
4.242440902 0.237948566 1
4.242990654 0.264725586 1
4.243540407 0.272474495 1
4.244090159 0.280037489 1
4.244639912 0.285368384 1
4.245189665 0.250829325 1
4.245739417 0.240066123 1
4.24628917 0.240283329 1
4.246838922 0.240283329 1
4.247388675 0.240283329 1
4.247938428 0.265537459 1
4.24848818 0.265537459 1
4.249037933 0.265537459 1
4.249587686 0.302276503 1
4.250137438 0.308422302 1
4.250687191 0.298409221 1
4.251236943 0.313569272 1
4.251786696 0.314576412 1
4.252336449 0.333366283 1
4.252886201 0.356063913 1
4.253435954 0.392950284 1
4.253985706 0.43414183 1
4.254535459 0.538639079 1
4.255085212 0.6782814 1
4.255634964 0.613218166 1
4.256184717 0.47228815 1
4.256734469 0.452230074 1
4.257284222 0.469826593 1
4.257833975 0.469826593 1
4.258383727 0.4889765 1
4.25893348 0.418487893 1
4.259483233 0.30065966 1
4.260032985 0.277270206 1
4.260582738 0.301401718 1
4.26113249 0.31770606 1
4.261682243 0.316278277 1
4.262231996 0.337195826 1
4.262781748 0.436478791 1
4.263331501 0.421792772 1
4.263881253 0.333577312 1
4.264431006 0.321994839 1
4.264980759 0.364600023 1
4.265530511 0.418783962 1
4.266080264 0.402016969 1
4.266630016 0.350129867 1
4.267179769 0.338801721 1
4.267729522 0.305942701 1
4.268279274 0.288760258 1
4.268829027 0.286075629 1
4.26937878 0.310169448 1
4.269928532 0.310169448 1
4.270478285 0.310169448 1
4.271028037 0.310169448 1
4.27157779 0.317913751 1
4.272127543 0.346222602 1
4.272677295 0.310032052 1
4.273227048 0.40032018 1
4.2737768 0.40032018 1
4.274326553 0.375874911 1
4.274876306 0.375874911 1
4.275426058 0.375874911 1
4.275975811 0.375874911 1
4.276525563 0.375874911 1
4.277075316 0.375874911 1
4.277625069 0.375874911 1
4.278174821 0.36477981 1
4.278724574 0.37605093 1
4.279274327 0.380978984 1
4.279824079 0.39879895 1
4.280373832 0.492163944 1
4.280923584 0.601867657 1
4.281473337 0.812932127 1
4.28202309 1.007357185 1
4.282572842 0.981967708 1
4.283122595 0.721334639 1
4.283672347 0.638675838 1
4.2842221 0.73741009 1
4.284771853 0.881159688 1
4.285321605 0.714364262 1
4.285871358 0.465236492 1
4.286421111 0.38413595 1
4.286970863 0.329140092 1
4.287520616 0.3116832 1
4.288070368 0.347606802 1
4.288620121 0.328796434 1
4.289169874 0.314599992 1
4.289719626 0.314599992 1
4.290269379 0.367196392 1
4.290819131 0.465238721 1
4.291368884 0.661241655 1
4.291918637 0.789170492 1
4.292468389 0.693779679 1
4.293018142 0.344673398 1
4.293567894 0.35716158 1
4.294117647 0.363923379 1
4.2946674 0.41552325 1
4.295217152 0.46899572 1
4.295766905 0.549742161 1
4.296316658 0.7730076 1
4.29686641 0.995886185 1
4.297416163 1.022272184 1
4.297965915 0.802103967 1
4.298515668 0.57412524 1
4.299065421 0.454212847 1
4.299615173 0.48684495 1
4.300164926 0.452361441 1
4.300714678 0.369330447 1
4.301264431 0.33489709 1
4.301814184 0.322060809 1
4.302363936 0.315740281 1
4.302913689 0.285656416 1
4.303463441 0.290644763 1
4.304013194 0.290644763 1
4.304562947 0.350039071 1
4.305112699 0.479727877 1
4.305662452 0.602959131 1
4.306212205 0.589439621 1
4.306761957 0.548220531 1
4.30731171 0.551950047 1
4.307861462 0.473907122 1
4.308411215 0.328290324 1
4.308960968 0.239086187 1
4.30951072 0.223145845 1
4.310060473 0.264506687 1
4.310610225 0.242658665 1
4.311159978 0.240102817 1
4.311709731 0.263240622 1
4.312259483 0.271387467 1
4.312809236 0.260688146 1
4.313358988 0.24453254 1
4.313908741 0.225058008 1
4.314458494 0.238503739 1
4.315008246 0.261899301 1
4.315557999 0.273190393 1
4.316107752 0.267515886 1
4.316657504 0.267515886 1
4.317207257 0.267515886 1
4.317757009 0.312718007 1
4.318306762 0.312718007 1
4.318856515 0.312718007 1
4.319406267 0.366315586 1
4.31995602 0.424317976 1
